t	I
106.622416	0.580539
106.698711	0.750177
106.775006	0.956309
106.851301	1.200868
106.927596	1.443192
107.003891	1.697382
107.080186	1.936165
107.156481	2.093129
107.232776	2.2076
107.309071	2.244708
107.385367	2.176797
107.461662	2.09734
107.537957	1.983575
107.614252	1.879713
107.690547	1.870734
107.766842	1.91037
107.843137	2.057168
107.919432	2.298874
107.995727	2.559101
108.072023	2.857827
108.148318	3.08683
108.224613	3.195677
108.300908	3.190411
108.377203	3.001246
108.453498	2.695123
108.529793	2.314556
108.606088	1.873678
108.682383	1.463264
108.758679	1.085989
108.834974	0.752598
108.911269	0.498071
108.987564	0.295949
109.063859	0.15063
109.140154	0.065079
109.216449	0.019542
109.292744	0.010572
109.369039	0.03028
109.445335	0.073885
109.52163	0.123423
109.597925	0.174442
109.67422	0.229454
109.750515	0.258254
109.82681	0.273989
109.903105	0.28233
109.9794	0.258748
110.055695	0.231321
110.131991	0.200464
110.208286	0.154748
110.284581	0.120775
110.360876	0.09144
110.437171	0.062131
110.513466	0.045653
110.589761	0.032746
110.666056	0.022628
110.742351	0.019671
110.818647	0.017855
110.894942	0.018213
110.971237	0.022655
111.047532	0.027512
111.123827	0.034558
111.200122	0.044238
111.276417	0.053535
111.352712	0.063782
111.429007	0.072871
111.505303	0.078763
111.581598	0.082074
111.657893	0.080628
111.734188	0.07523
111.810483	0.06632
111.886778	0.054829
111.963073	0.045711
112.039368	0.0453
112.115663	0.066498
112.191958	0.124363
112.268254	0.242729
112.344549	0.449404
112.420844	0.77124
112.497139	1.247882
112.573434	1.88846
112.649729	2.686442
112.726024	3.597101
112.802319	4.471324
112.878614	5.172166
112.95491	5.527448
113.031205	5.411793
113.1075	4.916498
113.183795	4.128644
113.26009	3.230482
113.336385	2.421819
113.41268	1.727194
113.488975	1.215726
113.56527	0.882258
113.641566	0.661973
113.717861	0.561358
113.794156	0.513575
113.870451	0.490438
113.946746	0.488418
114.023041	0.459726
114.099336	0.42845
114.175631	0.399312
114.251926	0.362954
114.328222	0.352931
114.404517	0.362217
114.480812	0.362285
114.557107	0.345921
114.633402	0.270009
114.709697	0.141255
114.785992	0.0712
114.862287	0.348123
114.938582	1.614403
115.014878	5.016341
115.091173	12.25589
115.167468	23.832383
115.243763	34.749875
115.320058	35.206771
115.396353	25.395409
115.472648	14.469254
115.548943	7.102605
115.625238	3.061473
115.701534	1.109074
115.777829	0.297293
115.854124	0.038158
115.930419	0.002028
116.006714	0.024762
116.083009	0.04262
116.159304	0.043367
116.235599	0.03383
116.311894	0.023208
116.38819	0.017212
116.464485	0.018339
116.54078	0.025929
116.617075	0.035843
116.69337	0.041745
116.769665	0.039099
116.84596	0.028481
116.922255	0.015217
116.99855	0.005025
117.074846	0.000438
117.151141	0.000397
117.227436	0.002233
117.303731	0.003932
117.380026	0.004887
117.456321	0.005442
117.532616	0.006512
117.608911	0.009064
117.685206	0.012955
117.761501	0.015997
117.837797	0.015293
117.914092	0.01042
117.990387	0.004809
118.066682	0.002871
118.142977	0.005636
118.219272	0.01048
118.295567	0.014795
118.371862	0.018188
118.448157	0.020726
118.524453	0.02132
118.600748	0.019752
118.677043	0.018993
118.753338	0.022883
118.829633	0.031325
118.905928	0.039775
118.982223	0.043724
119.058518	0.042225
119.134813	0.037278
119.211109	0.031978
119.287404	0.029521
119.363699	0.031349
119.439994	0.035261
119.516289	0.037243
119.592584	0.035903
119.668879	0.033515
119.745174	0.03265
119.821469	0.033573
119.897765	0.034805
119.97406	0.034624
120.050355	0.03229
120.12665	0.029073
120.202945	0.027717
120.27924	0.030171
120.355535	0.03602
120.43183	0.042868
120.508125	0.047997
120.584421	0.050918
120.660716	0.054968
120.737011	0.065099
120.813306	0.083025
120.889601	0.104974
120.965896	0.124665
121.042191	0.138478
121.118486	0.147608
121.194781	0.155857
121.271077	0.166376
121.347372	0.181482
121.423667	0.205373
121.499962	0.246891
121.576257	0.321064
121.652552	0.449532
121.728847	0.659414
121.805142	0.980721
121.881437	1.44431
121.957733	2.080044
122.034028	2.908529
122.110323	3.916413
122.186618	5.01683
122.262913	6.021216
122.339208	6.669319
122.415503	6.741148
122.491798	6.192888
122.568093	5.197075
122.644388	4.03926
122.720684	2.96546
122.796979	2.101854
122.873274	1.467435
122.949569	1.025867
123.025864	0.728526
123.102159	0.533753
123.178454	0.410532
123.254749	0.336237
123.331044	0.292514
123.40734	0.262591
123.483635	0.232536
123.55993	0.194823
123.636225	0.150417
123.71252	0.106334
123.788815	0.069926
123.86511	0.04482
123.941405	0.030704
124.0177	0.025241
124.093996	0.025289
124.170291	0.027165
124.246586	0.027516
124.322881	0.025019
124.399176	0.021194
124.475471	0.019195
124.551766	0.021651
124.628061	0.029302
124.704356	0.041016
124.780652	0.05424
124.856947	0.065512
124.933242	0.071744
125.009537	0.07269
125.085832	0.071798
125.162127	0.073468
125.238422	0.079201
125.314717	0.086755
125.391012	0.092909
125.467308	0.096579
125.543603	0.099175
125.619898	0.102207
125.696193	0.105486
125.772488	0.108018
125.848783	0.109937
125.925078	0.113224
126.001373	0.121527
126.077668	0.139489
126.153964	0.172218
126.230259	0.225675
126.306554	0.306759
126.382849	0.422147
126.459144	0.577474
126.535439	0.777187
126.611734	1.02344
126.688029	1.314304
126.764324	1.641252
126.84062	1.986132
126.916915	2.322815
126.99321	2.62376
127.069505	2.862918
127.1458	3.014273
127.222095	3.054122
127.29839	2.968974
127.374685	2.765716
127.45098	2.475822
127.527276	2.144454
127.603571	1.811959
127.679866	1.504164
127.756161	1.233022
127.832456	1.001022
127.908751	0.806474
127.985046	0.646637
128.061341	0.517552
128.137636	0.414151
128.213931	0.331945
128.290227	0.268052
128.366522	0.221431
128.442817	0.192721
128.519112	0.183387
128.595407	0.195547
128.671702	0.232879
128.747997	0.30079
128.824292	0.405355
128.900587	0.552353
128.976883	0.746723
129.053178	0.992763
129.129473	1.296034
129.205768	1.665069
129.282063	2.108496
129.358358	2.625972
129.434653	3.19567
129.510948	3.76406
129.587243	4.247123
129.663539	4.551682
129.739834	4.611913
129.816129	4.419375
129.892424	4.024545
129.968719	3.508399
130.045014	2.948525
130.121309	2.402884
130.197604	1.90907
130.273899	1.487238
130.350195	1.142837
130.42649	0.869835
130.502785	0.655689
130.57908	0.487111
130.655375	0.353865
130.73167	0.249785
130.807965	0.171497
130.88426	0.115908
130.960555	0.078773
131.036851	0.054946
131.113146	0.039299
131.189441	0.027998
131.265736	0.019551
131.342031	0.014425
131.418326	0.013366
131.494621	0.015926
131.570916	0.020364
131.647211	0.024667
131.723507	0.027374
131.799802	0.027893
131.876097	0.026683
131.952392	0.025138
132.028687	0.02502
132.104982	0.027099
132.181277	0.030133
132.257572	0.032024
132.333867	0.032651
132.410163	0.034703
132.486458	0.040732
132.562753	0.050066
132.639048	0.059484
132.715343	0.066554
132.791638	0.071669
132.867933	0.07765
132.944228	0.087196
133.020523	0.100984
133.096818	0.119672
133.173114	0.148139
133.249409	0.196706
133.325704	0.278186
133.401999	0.404035
133.478294	0.580734
133.554589	0.804526
133.630884	1.061418
133.707179	1.33554
133.783474	1.611608
133.85977	1.884752
133.936065	2.189658
134.01236	2.615145
134.088655	3.311875
134.16495	4.485511
134.241245	6.285914
134.31754	8.598284
134.393835	10.828285
134.47013	11.956453
134.546426	11.24262
134.622721	8.961869
134.699016	6.126833
134.775311	3.647057
134.851606	1.901877
134.927901	0.8515
135.004196	0.307345
135.080491	0.082478
135.156786	0.032569
135.233082	0.064334
135.309377	0.123982
135.385672	0.181759
135.461967	0.224517
135.538262	0.247575
135.614557	0.249928
135.690852	0.236544
135.767147	0.216015
135.843442	0.194054
135.919738	0.172397
135.996033	0.150881
136.072328	0.128493
136.148623	0.10534
136.224918	0.08452
136.301213	0.06962
136.377508	0.060968
136.453803	0.055926
136.530098	0.052084
136.606394	0.049227
136.682689	0.048277
136.758984	0.049326
136.835279	0.051081
136.911574	0.051738
136.987869	0.049921
137.064164	0.045342
137.140459	0.039043
137.216754	0.032345
137.29305	0.025715
137.369345	0.019213
137.44564	0.013311
137.521935	0.008632
137.59823	0.005539
137.674525	0.004185
137.75082	0.004414
137.827115	0.005666
137.90341	0.007164
137.979706	0.008215
138.056001	0.008525
138.132296	0.0082
138.208591	0.007409
138.284886	0.006242
138.361181	0.004841
138.437476	0.00341
138.513771	0.002079
138.590066	0.000946
138.666361	0.000205
138.742657	2.7e-05
138.818952	0.000368
138.895247	0.000983
138.971542	0.001535
139.047837	0.001812
139.124132	0.001833
139.200427	0.001707
139.276722	0.001536
139.353017	0.00142
139.429313	0.001443
139.505608	0.001674
139.581903	0.002187
139.658198	0.002988
139.734493	0.003975
139.810788	0.005009
139.887083	0.006005
139.963378	0.006998
140.039673	0.008106
140.115969	0.009453
140.192264	0.011169
140.268559	0.013364
140.344854	0.015946
140.421149	0.018598
140.497444	0.02104
140.573739	0.023112
140.650034	0.024718
140.726329	0.026097
140.802625	0.028022
140.87892	0.031972
140.955215	0.040746
141.03151	0.058724
141.107805	0.092158
141.1841	0.150212
141.260395	0.245491
141.33669	0.394428
141.412985	0.617846
141.489281	0.939237
141.565576	1.382246
141.641871	1.967207
141.718166	2.69986
141.794461	3.552989
141.870756	4.448919
141.947051	5.253883
142.023346	5.8053
142.099641	5.974853
142.175937	5.730294
142.252232	5.151107
142.328527	4.385501
142.404822	3.583015
142.481117	2.848088
142.557412	2.229879
142.633707	1.73655
142.710002	1.353689
142.786297	1.058493
142.862593	0.829768
142.938888	0.650763
143.015183	0.508603
143.091478	0.394655
143.167773	0.302975
143.244068	0.228555
143.320363	0.168045
143.396658	0.119592
143.472953	0.081692
143.549248	0.053207
143.625544	0.033022
143.701839	0.019375
143.778134	0.010414
143.854429	0.004928
143.930724	0.002274
144.007019	0.002007
144.083314	0.003518
144.159609	0.005954
144.235904	0.008634
144.3122	0.011301
144.388495	0.014023
144.46479	0.016965
144.541085	0.020056
144.61738	0.022901
144.693675	0.025199
144.76997	0.02707
144.846265	0.028739
144.92256	0.030152
144.998856	0.031102
145.075151	0.031471
145.151446	0.031229
145.227741	0.030418
145.304036	0.02915
145.380331	0.027556
145.456626	0.025793
145.532921	0.02405
145.609216	0.022398
145.685512	0.020749
145.761807	0.019064
145.838102	0.017445
145.914397	0.015955
145.990692	0.014495
146.066987	0.013004
146.143282	0.011702
146.219577	0.010979
146.295872	0.011015
146.372168	0.011669
146.448463	0.0128
146.524758	0.01457
146.601053	0.01738
146.677348	0.021653
146.753643	0.027755
146.829938	0.035932
146.906233	0.046141
146.982528	0.05811
147.058824	0.071636
147.135119	0.086505
147.211414	0.102127
147.287709	0.117587
147.364004	0.131793
147.440299	0.143369
147.516594	0.150806
147.592889	0.152848
147.669184	0.148853
147.74548	0.139029
147.821775	0.124301
147.89807	0.106636
147.974365	0.090031
148.05066	0.080745
148.126955	0.087498
148.20325	0.122442
148.279545	0.201211
148.35584	0.343104
148.432136	0.571483
148.508431	0.910654
148.584726	1.380469
148.661021	1.988937
148.737316	2.717648
148.813611	3.506164
148.889906	4.247804
148.966201	4.804481
149.042496	5.050078
149.118791	4.927827
149.195087	4.478281
149.271382	3.818703
149.347677	3.091127
149.423972	2.411591
149.500267	1.847109
149.576562	1.418776
149.652857	1.116439
149.729152	0.915478
149.805447	0.788432
149.881743	0.71023
149.958038	0.660832
150.034333	0.626134
150.110628	0.597106
150.186923	0.568882
150.263218	0.540049
150.339513	0.511254
150.415808	0.483875
150.492103	0.459865
150.568399	0.441575
150.644694	0.430461
150.720989	0.426201
150.797284	0.427382
150.873579	0.432529
150.949874	0.440611
151.026169	0.4513
151.102464	0.464908
151.178759	0.482519
151.255055	0.507053
151.33135	0.543938
151.407645	0.601055
151.48394	0.688877
151.560235	0.819753
151.63653	1.006743
151.712825	1.262405
151.78912	1.594333
151.865415	1.999229
151.941711	2.458381
152.018006	2.932302
152.094301	3.360696
152.170596	3.673626
152.246891	3.808322
152.323186	3.730227
152.399481	3.449112
152.475776	3.014667
152.552071	2.498174
152.628367	1.970596
152.704662	1.48405
152.780957	1.068081
152.857252	0.734646
152.933547	0.481947
153.009842	0.300268
153.086137	0.177379
153.162432	0.100322
153.238727	0.057284
153.315023	0.038663
153.391318	0.036352
153.467613	0.043967
153.543908	0.056896
153.620203	0.071574
153.696498	0.085593
153.772793	0.097598
153.849088	0.106736
153.925383	0.112728
154.001678	0.115656
154.077974	0.115636
154.154269	0.113261
154.230564	0.109385
154.306859	0.104304
154.383154	0.098088
154.459449	0.091279
154.535744	0.084608
154.612039	0.07849
154.688334	0.072995
154.76463	0.068031
154.840925	0.063505
154.91722	0.059331
154.993515	0.055322
155.06981	0.051198
155.146105	0.046723
155.2224	0.04183
155.298695	0.036649
155.37499	0.031365
155.451286	0.026042
155.527581	0.020665
155.603876	0.015262
155.680171	0.010042
155.756466	0.005462
155.832761	0.002073
155.909056	0.000402
155.985351	0.001054
156.061646	0.004736
156.137942	0.012116
156.214237	0.023731
156.290532	0.039956
156.366827	0.061196
156.443122	0.08784
156.519417	0.11985
156.595712	0.156729
156.672007	0.197571
156.748302	0.241059
156.824598	0.286087
156.900893	0.331836
156.977188	0.377228
157.053483	0.421512
157.129778	0.464582
157.206073	0.506752
157.282368	0.549841
157.358663	0.597148
157.434958	0.652255
157.511254	0.719677
157.587549	0.804394
157.663844	0.910308
157.740139	1.041014
157.816434	1.198796
157.892729	1.3818
157.969024	1.583432
158.045319	1.790575
158.121614	1.983199
158.19791	2.139427
158.274205	2.239406
158.3505	2.268241
158.426795	2.220345
158.50309	2.099175
158.579385	1.915331
158.65568	1.686409
158.731975	1.43357
158.80827	1.177081
158.884565	0.934103
158.960861	0.716683
159.037156	0.531237
159.113451	0.379822
159.189746	0.261122
159.266041	0.171589
159.342336	0.106724
159.418631	0.061899
159.494926	0.032968
159.571221	0.016431
159.647517	0.009266
159.723812	0.008959
159.800107	0.013814
159.876402	0.023438
159.952697	0.039103
160.028992	0.064242
160.105287	0.105333
160.181582	0.172813
160.257877	0.282338
160.334173	0.455707
160.410468	0.720332
160.486763	1.107311
160.563058	1.645812
160.639353	2.351689
160.715648	3.21052
160.791943	4.155078
160.868238	5.051938
160.944533	5.721699
161.020829	5.998079
161.097124	5.806129
161.173419	5.2062
161.249714	4.359989
161.326009	3.452005
161.402304	2.623032
161.478599	1.943006
161.554894	1.424181
161.631189	1.046904
161.707485	0.779115
161.78378	0.589905
161.860075	0.454651
161.93637	0.354794
162.012665	0.277892
162.08896	0.216219
162.165255	0.165083
162.24155	0.12245
162.317845	0.087761
162.394141	0.060732
162.470436	0.041209
162.546731	0.029085
162.623026	0.024321
162.699321	0.026988
162.775616	0.036844
162.851911	0.053069
162.928206	0.074595
163.004501	0.10053
163.080797	0.12994
163.157092	0.161195
163.233387	0.192119
163.309682	0.220625
163.385977	0.244815
163.462272	0.262895
163.538567	0.273324
163.614862	0.275017
163.691157	0.267557
163.767453	0.251072
163.843748	0.226121
163.920043	0.194185
163.996338	0.157921
164.072633	0.120646
164.148928	0.085887
164.225223	0.057353
164.301518	0.039099
164.377813	0.035474
164.454108	0.050917
164.530404	0.090076
164.606699	0.157701
164.682994	0.258175
164.759289	0.395435
164.835584	0.572758
164.911879	0.791599
164.988174	1.049648
165.064469	1.339009
165.140764	1.646139
165.21706	1.952329
165.293355	2.234028
165.36965	2.465915
165.445945	2.625774
165.52224	2.698525
165.598535	2.679592
165.67483	2.576288
165.751125	2.407306
165.82742	2.199124
165.903716	1.977402
165.980011	1.761544
166.056306	1.564298
166.132601	1.391314
166.208896	1.243708
166.285191	1.120982
166.361486	1.020135
166.437781	0.937483
166.514076	0.870195
166.590372	0.814394
166.666667	0.766628
166.742962	0.725034
166.819257	0.687373
166.895552	0.652488
166.971847	0.620503
167.048142	0.589942
167.124437	0.559636
167.200732	0.530305
167.277028	0.502027
167.353323	0.474809
167.429618	0.449324
167.505913	0.424938
167.582208	0.401175
167.658503	0.379146
167.734798	0.359369
167.811093	0.342
167.887388	0.328348
167.963684	0.31928
168.039979	0.314794
168.116274	0.315189
168.192569	0.320192
168.268864	0.328556
168.345159	0.339559
168.421454	0.352388
168.497749	0.365177
168.574044	0.376625
168.65034	0.386789
168.726635	0.396607
168.80293	0.408776
168.879225	0.427885
168.95552	0.460866
169.031815	0.518288
169.10811	0.613644
169.184405	0.762655
169.2607	0.982325
169.336995	1.287072
169.413291	1.684778
169.489586	2.169662
169.565881	2.712634
169.642176	3.257013
169.718471	3.720152
169.794766	4.011306
169.871061	4.064847
169.947356	3.863262
170.023651	3.443381
170.099947	2.884434
170.176242	2.27727
170.252537	1.699137
170.328832	1.200439
170.405127	0.801451
170.481422	0.502114
170.557717	0.292129
170.634012	0.155374
170.710307	0.074958
170.786603	0.03572
170.862898	0.024543
170.939193	0.031124
171.015488	0.047418
171.091783	0.067491
171.168078	0.087695
171.244373	0.105503
171.320668	0.119368
171.396963	0.129061
171.473259	0.13453
171.549554	0.135818
171.625849	0.133648
171.702144	0.128924
171.778439	0.122286
171.854734	0.114122
171.931029	0.104245
172.007324	0.092431
172.083619	0.079008
172.159915	0.064555
172.23621	0.049857
172.312505	0.036233
172.3888	0.024914
172.465095	0.016549
172.54139	0.011433
172.617685	0.009836
172.69398	0.011849
172.770275	0.016975
172.846571	0.024043
172.922866	0.031554
172.999161	0.038113
173.075456	0.042793
173.151751	0.044856
173.228046	0.043657
173.304341	0.03925
173.380636	0.032519
173.456931	0.024976
173.533227	0.018772
173.609522	0.015934
173.685817	0.017638
173.762112	0.024127
173.838407	0.034937
173.914702	0.049013
173.990997	0.06432
174.067292	0.078432
174.143587	0.089175
174.219883	0.094638
174.296178	0.094179
174.372473	0.088965
174.448768	0.080388
174.525063	0.070202
174.601358	0.060758
174.677653	0.053895
174.753948	0.0505
174.830243	0.051004
174.906538	0.054723
174.982834	0.059377
175.059129	0.061993
175.135424	0.060673
175.211719	0.054081
175.288014	0.042048
175.364309	0.026893
175.440604	0.012092
175.516899	0.001771
175.593194	0.001581
175.66949	0.015626
175.745785	0.047655
175.82208	0.101715
175.898375	0.180435
175.97467	0.296152
176.050965	0.469427
176.12726	0.715864
176.203555	1.065332
176.27985	1.54195
176.356146	2.09182
176.432441	2.621296
176.508736	2.984081
176.585031	2.913251
176.661326	2.315284
176.737621	1.309085
176.813916	0.324585
176.890211	0.546636
176.966506	4.375438
177.042802	16.148945
177.119097	35.873496
177.195392	44.691716
177.271687	28.883438
177.347982	10.765565
177.424277	2.42959
177.500572	0.37153
177.576867	0.682237
177.653162	1.542692
177.729458	2.2425
177.805753	2.56283
177.882048	2.512477
177.958343	2.208716
178.034638	1.799613
178.110933	1.387963
178.187228	1.038784
178.263523	0.774147
178.339818	0.586208
178.416114	0.458096
178.492409	0.374789
178.568704	0.3202
178.644999	0.282019
178.721294	0.2544
178.797589	0.233647
178.873884	0.216756
178.950179	0.205212
179.026474	0.202072
179.10277	0.208438
